event_id,event_type,event_subtype,status,location_id,location_name,country,start_date,end_date,duration_days,total_precipitation_mm,maximum_daily_precipitation_mm,maximum_temperature_c,minimum_temperature_c,maximum_wind_speed_kmh,maximum_wind_gusts_kmh,rolling_precipitation_mm,lookback_days,critical_window_start,critical_window_end,critical_rolling_precipitation_mm,percentile_threshold,absolute_threshold,severity_score,severity_score_raw,severity_percentile,related_rainfall_event_id,related_wind_event_id,derivation_method,source_date_start,source_date_end,source_dataset,inferred,caveat
drought_aa3d21542051,Drought,meteorological_drought_indicator,derived_indicator,af_herat,Herat,Afghanistan,2021-01-30,2021-02-19,21,1.2000000000000002,0.8,26.2,-2.0,27.9,50.0,1.0,30.0,2021-01-01,2021-01-30,1.0,13.100000000000009,,13.1,13.1,0.743363,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-01,2021-01-30,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
temperature_206bb0e4a412,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-09-15,2024-09-16,2,2.4,2.4,34.0,20.5,13.5,46.4,,,,,,21.2,,0.9906,0.9906,0.570588,,,temperature_min_c <= location-month low-temperature percentile,2024-09-15,2024-09-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_0d271c05087b,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-09-27,2024-09-28,2,16.6,16.6,30.8,21.2,11.5,22.3,,,,,,21.2,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2024-09-27,2024-09-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d8ada7d96717,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-10-01,2024-10-03,3,0.0,0.0,35.2,21.0,11.2,25.6,,,,,,34.83,,1.0106,1.0106,0.302852,,,temperature_max_c >= location-month high-temperature percentile,2024-10-01,2024-10-03,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_015ab43a1f13,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-11-01,2024-11-02,2,0.0,0.0,30.7,13.8,8.0,14.0,,,,,,28.955,,1.0603,1.0603,0.788591,,,temperature_max_c >= location-month high-temperature percentile,2024-11-01,2024-11-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_280939ee048d,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-11-04,2024-11-04,1,0.0,0.0,29.5,15.1,7.9,14.8,,,,,,28.955,,1.0188,1.0188,0.432466,,,temperature_max_c >= location-month high-temperature percentile,2024-11-04,2024-11-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_9fe7effe3239,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-11-06,2024-11-06,1,0.0,0.0,30.2,18.8,8.1,17.6,,,,,,28.955,,1.043,1.043,0.692114,,,temperature_max_c >= location-month high-temperature percentile,2024-11-06,2024-11-06,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_2ffecb3234d6,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-11-08,2024-11-09,2,0.0,0.0,29.1,17.5,9.0,16.9,,,,,,28.955,,1.005,1.005,0.202601,,,temperature_max_c >= location-month high-temperature percentile,2024-11-08,2024-11-09,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_0b36e6fee482,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-11-27,2024-11-27,1,0.0,0.0,21.4,6.6,4.2,13.0,,,,,,6.9,,0.9565,0.9565,0.31509,,,temperature_min_c <= location-month low-temperature percentile,2024-11-27,2024-11-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6e170d100bbf,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2024-12-04,2024-12-04,1,0.0,0.0,22.1,5.7,7.1,18.4,,,,,,21.929999999999996,,1.0078,1.0078,0.25755,,,temperature_max_c >= location-month high-temperature percentile,2024-12-04,2024-12-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_430a1d0ef82b,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-12-11,2024-12-11,1,0.0,0.0,16.6,2.2,5.1,14.0,,,,,,2.74,,0.8029,0.8029,0.086189,,,temperature_min_c <= location-month low-temperature percentile,2024-12-11,2024-12-11,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_40d411f0b9ca,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-12-13,2024-12-13,1,0.0,0.0,19.0,2.0,9.0,20.9,,,,,,2.74,,0.7299,0.7299,0.062916,,,temperature_min_c <= location-month low-temperature percentile,2024-12-13,2024-12-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a14ba1f3f5f3,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-12-15,2024-12-16,2,0.0,0.0,18.1,1.8,3.6,13.7,,,,,,2.74,,0.9854,0.9854,0.512276,,,temperature_min_c <= location-month low-temperature percentile,2024-12-15,2024-12-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b49792c95ae6,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-12-19,2024-12-21,3,0.0,0.0,16.6,0.8,5.1,14.4,,,,,,2.74,,0.7664,0.7664,0.073146,,,temperature_min_c <= location-month low-temperature percentile,2024-12-19,2024-12-21,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_20237e9aa88f,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2024-12-25,2024-12-30,6,0.0,0.0,17.8,1.5,10.5,24.8,,,,,,2.74,,0.9124,0.9124,0.188747,,,temperature_min_c <= location-month low-temperature percentile,2024-12-25,2024-12-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d01a9933e68e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-01-07,2025-01-07,1,0.0,0.0,17.7,1.1,5.7,14.4,,,,,,2.08,,0.5288,0.5288,0.038875,,,temperature_min_c <= location-month low-temperature percentile,2025-01-07,2025-01-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_5d286608b5ef,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-01-10,2025-01-10,1,0.0,0.0,20.1,1.3,4.2,12.6,,,,,,2.08,,0.625,0.625,0.048082,,,temperature_min_c <= location-month low-temperature percentile,2025-01-10,2025-01-10,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_7a22dcb77f6e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-01-12,2025-01-13,2,0.0,0.0,17.9,0.8,5.2,14.4,,,,,,2.08,,0.7692,0.7692,0.076471,,,temperature_min_c <= location-month low-temperature percentile,2025-01-12,2025-01-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_c5611ade0013,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-01-15,2025-01-15,1,0.0,0.0,18.6,2.0,3.8,13.3,,,,,,2.08,,0.9615,0.9615,0.33913,,,temperature_min_c <= location-month low-temperature percentile,2025-01-15,2025-01-15,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_300a3c06bb38,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-01-23,2025-01-28,6,0.0,0.0,22.2,1.3,16.8,35.6,,,,,,20.33,,1.092,1.092,0.876678,,,temperature_max_c >= location-month high-temperature percentile,2025-01-23,2025-01-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_4eb1edbf3c57,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-01-26,2025-01-26,1,0.0,0.0,21.5,1.3,3.2,14.8,,,,,,2.08,,0.625,0.625,0.048082,,,temperature_min_c <= location-month low-temperature percentile,2025-01-26,2025-01-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_581ff1f2b001,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-02-02,2025-02-02,1,0.0,0.0,21.7,3.3,7.6,19.4,,,,,,4.1,,0.8049,0.8049,0.087212,,,temperature_min_c <= location-month low-temperature percentile,2025-02-02,2025-02-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_4f191f8fdd3a,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-02-05,2025-02-05,1,0.0,0.0,19.4,4.0,7.7,17.6,,,,,,4.1,,0.9756,0.9756,0.427366,,,temperature_min_c <= location-month low-temperature percentile,2025-02-05,2025-02-05,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a553f77c16d5,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-02-07,2025-02-07,1,0.0,0.0,22.1,3.3,8.3,21.2,,,,,,4.1,,0.8049,0.8049,0.087212,,,temperature_min_c <= location-month low-temperature percentile,2025-02-07,2025-02-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_17070c317a19,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-02-13,2025-02-13,1,0.0,0.0,21.6,3.4,8.9,20.9,,,,,,4.1,,0.8293,0.8293,0.101023,,,temperature_min_c <= location-month low-temperature percentile,2025-02-13,2025-02-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_988b6007cc7d,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-03-01,2025-03-02,2,7.6,7.3,21.3,5.6,9.4,20.2,,,,,,8.2,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-03-01,2025-03-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_c334b7218ba7,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-03-04,2025-03-06,3,0.0,0.0,23.8,3.0,12.8,31.3,,,,,,8.2,,0.8293,0.8293,0.101023,,,temperature_min_c <= location-month low-temperature percentile,2025-03-04,2025-03-06,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_2ed3ab2da8ea,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-03-29,2025-03-29,1,0.0,0.0,26.9,8.2,18.2,42.8,,,,,,8.2,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-03-29,2025-03-29,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_2fe2bbe8c6ff,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-04-01,2025-04-02,2,0.0,0.0,32.4,10.4,14.8,36.4,,,,,,13.290000000000001,,0.8427,0.8427,0.109463,,,temperature_min_c <= location-month low-temperature percentile,2025-04-01,2025-04-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3d52e3afb460,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-04-15,2025-04-15,1,0.0,0.0,39.2,20.7,12.5,32.0,,,,,,39.2,,1.0,1.0,0.049916,,,temperature_max_c >= location-month high-temperature percentile,2025-04-15,2025-04-15,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_bbd79ad04729,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-04-27,2025-04-30,4,0.0,0.0,41.9,19.6,11.7,32.8,,,,,,39.2,,1.0689,1.0689,0.816275,,,temperature_max_c >= location-month high-temperature percentile,2025-04-27,2025-04-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d1f60e35b48d,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-05-16,2025-05-18,3,0.0,0.0,44.0,24.4,13.8,34.9,,,,,,42.8,,1.028,1.028,0.550755,,,temperature_max_c >= location-month high-temperature percentile,2025-05-16,2025-05-18,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_eb6695d8ab32,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-05-20,2025-05-22,3,0.0,0.0,45.1,25.6,18.2,43.2,,,,,,42.8,,1.0537,1.0537,0.748322,,,temperature_max_c >= location-month high-temperature percentile,2025-05-20,2025-05-22,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b7c6fd23af59,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-06-01,2025-06-05,5,0.0,0.0,37.5,19.1,14.4,37.1,,,,,,22.28,,0.9919,0.9919,0.587724,,,temperature_min_c <= location-month low-temperature percentile,2025-06-01,2025-06-05,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_4beac143a1e7,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-06-10,2025-06-12,3,0.0,0.0,46.1,27.4,16.2,40.0,,,,,,44.655,,1.0324,1.0324,0.597735,,,temperature_max_c >= location-month high-temperature percentile,2025-06-10,2025-06-12,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_146ed516bf16,Temperature,extreme_heat,derived,pk_peshawar,Peshawar,Pakistan,2025-06-20,2025-06-20,1,0.0,0.0,44.8,30.7,10.3,28.1,,,,,,44.655,,1.0032,1.0032,0.146812,,,temperature_max_c >= location-month high-temperature percentile,2025-06-20,2025-06-20,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f3b6490d861f,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-07-09,2025-07-12,4,35.5,14.3,34.0,22.0,16.2,35.3,,,,,,23.8,,0.9958,0.9958,0.641944,,,temperature_min_c <= location-month low-temperature percentile,2025-07-09,2025-07-12,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b7c0549e1bca,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-07-18,2025-07-18,1,0.1,0.1,33.5,23.6,7.9,18.0,,,,,,23.8,,0.9916,0.9916,0.584655,,,temperature_min_c <= location-month low-temperature percentile,2025-07-18,2025-07-18,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a5e938e8962b,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-07-30,2025-07-31,2,23.4,14.1,33.5,23.3,18.1,37.1,,,,,,23.8,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-07-30,2025-07-31,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_dc1458317ebf,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-08-02,2025-08-02,1,0.3,0.3,33.2,22.9,12.0,27.0,,,,,,23.0,,0.9957,0.9957,0.638875,,,temperature_min_c <= location-month low-temperature percentile,2025-08-02,2025-08-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a53f4938960e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-08-06,2025-08-06,1,7.4,7.4,32.7,23.0,11.3,32.4,,,,,,23.0,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-08-06,2025-08-06,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_bef908532fde,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-08-19,2025-08-19,1,25.9,25.9,30.8,22.9,8.8,22.3,,,,,,23.0,,0.9957,0.9957,0.638875,,,temperature_min_c <= location-month low-temperature percentile,2025-08-19,2025-08-19,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a22140948d4c,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-08-24,2025-08-25,2,14.5,12.9,33.5,21.5,15.6,40.0,,,,,,23.0,,0.9783,0.9783,0.449105,,,temperature_min_c <= location-month low-temperature percentile,2025-08-24,2025-08-25,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b2513ee115f2,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-09-26,2025-09-26,1,0.0,0.0,34.4,20.9,5.9,14.4,,,,,,21.2,,0.9858,0.9858,0.518414,,,temperature_min_c <= location-month low-temperature percentile,2025-09-26,2025-09-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8b20f3ef8a6e,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-09-28,2025-09-28,1,0.0,0.0,33.1,21.0,7.7,21.2,,,,,,21.2,,0.9906,0.9906,0.570588,,,temperature_min_c <= location-month low-temperature percentile,2025-09-28,2025-09-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f9aa19a14cb4,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-10-31,2025-10-31,1,0.0,0.0,27.7,14.0,4.3,12.6,,,,,,14.1,,0.9929,0.9929,0.604859,,,temperature_min_c <= location-month low-temperature percentile,2025-10-31,2025-10-31,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3f8a631c124a,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-11-07,2025-11-08,2,0.0,0.0,25.0,5.6,4.7,14.0,,,,,,6.9,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-11-07,2025-11-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_be9387fc7693,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-11-12,2025-11-12,1,0.0,0.0,23.3,6.8,4.9,13.7,,,,,,6.9,,0.9855,0.9855,0.513043,,,temperature_min_c <= location-month low-temperature percentile,2025-11-12,2025-11-12,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_55fcd71bec00,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-11-14,2025-11-16,3,0.0,0.0,22.5,6.4,4.0,13.3,,,,,,6.9,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-11-14,2025-11-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b5638d636892,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-11-22,2025-11-22,1,0.0,0.0,21.3,4.6,4.1,14.0,,,,,,6.9,,0.6667,0.6667,0.054476,,,temperature_min_c <= location-month low-temperature percentile,2025-11-22,2025-11-22,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_1098cb7414df,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-11-24,2025-11-30,7,0.0,0.0,20.3,3.8,4.5,14.4,,,,,,6.9,,0.8841,0.8841,0.142199,,,temperature_min_c <= location-month low-temperature percentile,2025-11-24,2025-11-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f65adb66a519,Temperature,extreme_cold,derived,pk_peshawar,Peshawar,Pakistan,2025-12-25,2025-12-25,1,0.0,0.0,17.5,2.2,5.5,16.2,,,,,,2.74,,0.8029,0.8029,0.086189,,,temperature_min_c <= location-month low-temperature percentile,2025-12-25,2025-12-25,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_77af29de598d,Temperature,extreme_cold,derived,pk_quetta,Quetta,Pakistan,2021-01-07,2021-01-08,2,0.0,0.0,4.0,-6.8,13.4,36.0,,,,,,-3.0,,1.3667,1.3667,0.965729,,,temperature_min_c <= location-month low-temperature percentile,2021-01-07,2021-01-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d12edf91f06d,Temperature,extreme_heat,derived,pk_quetta,Quetta,Pakistan,2021-01-16,2021-01-16,1,0.0,0.0,17.7,8.2,10.1,26.6,,,,,,17.059999999999995,,1.0375,1.0375,0.653943,,,temperature_max_c >= location-month high-temperature percentile,2021-01-16,2021-01-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_049225089b42,Temperature,extreme_heat,derived,pk_quetta,Quetta,Pakistan,2021-01-21,2021-01-21,1,0.0,0.0,19.4,3.6,8.3,27.7,,,,,,17.059999999999995,,1.1372,1.1372,0.941275,,,temperature_max_c >= location-month high-temperature percentile,2021-01-21,2021-01-21,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
