source_event_id,target_event_id,source_country,source_location,target_pakistani_location,event_type_mapping,lag_days,confidence,inference_status,evidence_type,method,caveat
wind_47e15be3d921,wind_2aa1e31abb78,India,in_amritsar,pk_lahore,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_e1012bb26f0c,rainfall_42c281e028f0,India,in_amritsar,pk_multan,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0741d6c06fe7,temperature_6e1df08ef432,India,in_jaipur,pk_lahore,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_5a6e721e1455,temperature_fdaa299796f7,India,in_jaipur,pk_lahore,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_e361642dbe68,temperature_158aba060c30,India,in_jaipur,pk_lahore,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_269bb4c751cc,wind_b9d979dd2db9,India,in_jaipur,pk_lahore,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_d37e028a770a,wind_4856ed529581,India,in_jaipur,pk_lahore,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_5dde737a6fb3,rainfall_813148365551,India,in_jaipur,pk_multan,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_08a09a28a247,rainfall_14edf9873e95,India,in_new_delhi,pk_islamabad,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_b4e39f4afacd,temperature_62c290583615,India,in_new_delhi,pk_lahore,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_8bffd0f0b982,rainfall_6633821e7fb4,India,in_new_delhi,pk_lahore,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_615edc030d6c,temperature_e7837b9c22ac,India,in_new_delhi,pk_lahore,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_576343c4551f,wind_8e80bc1f3f0d,India,in_new_delhi,pk_lahore,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_d5ffb3408e3b,wind_c73f7ec01336,India,in_new_delhi,pk_multan,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_49388a99b631,temperature_7279d9caa994,India,in_srinagar,pk_gilgit,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_1a5e8547075b,rainfall_6cbdf9b2d3c9,India,in_srinagar,pk_gilgit,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_aa2b6eb09d29,rainfall_da8b35702af7,India,in_srinagar,pk_gilgit,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_f8922d145a93,rainfall_cb79a8706790,India,in_srinagar,pk_gilgit,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_ff3cf134b3c2,rainfall_ff0714cf8200,India,in_srinagar,pk_gilgit,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_2d3af8c0adfd,temperature_beefe15d5bd7,India,in_srinagar,pk_gilgit,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_49388a99b631,temperature_4e8df4ff50bd,India,in_srinagar,pk_islamabad,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_4dce250e7b78,rainfall_068ed2ceb20c,India,in_srinagar,pk_islamabad,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_58de11de17bb,wind_df9fdef8dd4d,India,in_srinagar,pk_sukkur,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
drought_1072f2685b0f,drought_991bc53460fb,Iran,ir_kerman,pk_multan,Drought->Drought,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_7425f326846d,temperature_4948e613e360,Iran,ir_kerman,pk_quetta,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_d8f7c5057690,rainfall_761a43ef2144,Iran,ir_kerman,pk_quetta,Rainfall->Rainfall,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_6470557c5234,temperature_628d27ba6b66,Iran,ir_kerman,pk_quetta,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_830fdff8f4ae,wind_6870749c41f8,Iran,ir_mashhad,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_f943c20c80cf,temperature_45ee6b67c0bf,Iran,ir_zahedan,pk_quetta,Heatwave->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_076887a8ae85,temperature_777e35b09e25,Iran,ir_zahedan,pk_quetta,Temperature->Temperature,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_ed613fcbf9ba,wind_3633df300c06,Iran,ir_zahedan,pk_quetta,Wind->Wind,8,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_33ab92683280,rainfall_93373aa37014,Afghanistan,af_jalalabad,pk_islamabad,Rainfall->Rainfall,9,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_889ab1b7a058,temperature_59b13c41c653,Afghanistan,af_jalalabad,pk_peshawar,Heatwave->Temperature,9,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_b9b889ecf45a,rainfall_eef6be57fd21,Afghanistan,af_jalalabad,pk_peshawar,Rainfall->Rainfall,9,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_28ca6cbb9c78,temperature_af44319aa3b7,Afghanistan,af_jalalabad,pk_peshawar,Temperature->Temperature,9,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_8cee9b8bf2cf,wind_a6115aad15c3,Afghanistan,af_jalalabad,pk_peshawar,Wind->Wind,9,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
